RoomArea,NumberofAppliances,OutsideTemperature,InsulationThickness,BuildingType,HVACSystem,AverageTemperature,EnergyConsumption
12.97,2.0,33.49,9.65,Residential,Rooftop Unit,26.04,350.8
50.83,16.0,26.76,30.0,Commercial,Split AC,24.91,1177.44
29.65,7.0,,28.38,Residential,Central AC,25.71,488.18
11.76,3.0,42.88,6.65,Commercial,Central AC,27.17,837.78
72.28,18.0,26.73,11.98,commercial,Heat Pump,24.06,1383.15
43.81,11.0,26.91,22.63,Residential,VRF,25.03,603.53
11.091331044385306,6.0,6.53,11.38,Residential,Central AC,18.0,10735.206992912694
152.88,35.0,20.47,21.95,Office,VRF,18.24,2189.24
173.89,38.0,37.06,24.51,Office,Heat Pump,,3019.69
149.72,-6.0,30.65,15.12,Hospital,Heat Pump,24.68,3771.22
17.49,2.0,28.01,11.14,Educational,Central AC,27.17,304.49
89.5,26.0,19.7,12.98,Hospital,Rooftop Unit,22.82,3007.37
18.56,1.0,42.1,12.06,Residential,Split AC,27.65,542.9
309.84,23.0,16.32,28.91178306086009,Residential,Split AC,18.02,13866.616848118978
34.74,10.0,26.04,18.28,Educational,Central AC,22.36,1005.43
116.62,22.0,28.48,14.41,Residential,Central AC,26.24,1993.88
165.57,13.0,24.75,15.74,Office,Central AC,24.19,2356.09
256.01,27.0,27.23,7.86,Residential,Split AC,26.03,3008.77
87.73,40.0,33.17,15.23,Residential,Split AC,25.63,2889.85
190.11,12.0,14.6,30.0,Office,VRF,22.17,1907.42
36.78,11.0,31.98,15.22,Educational,Central AC,26.45,1214.17
238.58,1.0,38.05,14.12,Educational,Split AC,24.89,8307.998051192757
101.04,-4.0,19.84,5.71,Residential,Split AC,20.28,2175.91
21.21,6.0,21.46,11.08,Office,Rooftop Unit,21.72,573.44
28.25,6.0,20.8,9.05,Educational,Split AC,21.36,408.34
18.892723157241416,123.0,14.79,18.19,Residential,Central AC,19.54,5477.11
69.81,14.0,24.84,5.81,Hospital,VRF,23.22,1598.29
21.356335819657282,11.0,24.81,20.58,Hospital,Central AC,22.33,10319.151093184684
39.45,9.0,16.31,8.37,Residential,Heat Pump,19.35,411.3
24.93,2.0,25.18,4.63,Hospital,Split AC,21.61,626.48
27.7,5.0,15.81,24.21,Residential,heat pump,19.62,263.41
34.34,11.0,7.2,0.4713306660318891,Educational,VRF,20.64,13485.64052055201
44.0,10.0,25.77,24.23,Commercial,Heat Pump,23.88,677.46
-22.681683973787422,18.0,16.38,10.3,Office,Heat Pump,19.6,962.19
18.86,1.0,26.08,10.62,Residential,Central AC,23.68,284.12
30.05,20.0,,30.0,Residential,VRF,25.48,739.26
77.79,18.0,13.18,10.95,Commercial,Split AC,20.47,3106.13
140.73,-2.0,31.3,25.02,Hospital,Split AC,25.41,2987.38
13.9,5.0,7.43,15.49,Hospital,Heat Pump,19.36,499.43
77.46,18.0,11.02,24.95,Office,Central AC,21.06,2501.76
12.026224990256623,88.0,27.73,13.42,Hospital,Split AC,24.0,679.65
24.23,7.0,30.75,19.42,Office,Split AC,25.12,621.56
18.27,2.0,26.42,11.7,Residential,Central AC,22.47,281.13
23.39,8.0,20.69,11.65,Educational,Split AC,19.69,538.27
249.80559549761753,3.0,42.29,19.79,Office,Split AC,30.0,26.325520985279105
44.73,14.0,7.66,29.07,Residential,Heat Pump,19.56,759.9
41.54,9.0,28.31,30.0,Residential,Central AC,25.86,569.55
71.71,18.0,41.82,18.62,Office,Split AC,27.08,2455.89
19.17,7.0,44.3,10.12,Office,Split AC,27.64,896.78
45.28,17.0,25.96,21.28,Educational,VRF,25.24,778.63
87.62,38.0,13.73,17.95,Office,Central AC,20.81,2915.21
316.50163953218185,9.0,27.56,23.18,Educational,Split AC,25.54,136.15363435798503
30.2,18.0,12.46,17.08,Commercial,Split AC,19.91,1485.6
30.36,14.0,10.43,8.65,Residential,Heat Pump,20.26,769.55
123.31,23.0,22.71,14.57,Residential,Rooftop Unit,21.61,2210.8
135.39,20.0,36.47,22.76,Residential,Split AC,26.7,2728.47
68.42,7.0,17.11,18.24,Office,Split AC,21.74,1253.36
115.77,25.0,19.61,21.57,Residential,Central AC,22.08,1852.54
68.86,13.0,26.14,19.99,Hospital,Split AC,25.55,1469.49
163.45,15.0,18.73,30.0,Commercial,Rooftop Unit,18.0,2076.04
131.24,27.0,23.73,17.09,Residential,Rooftop Unit,20.23,2279.11
70.09,15.0,21.86,11.84,Residential,Split AC,22.51,1372.79
32.99,20.0,53.06259606674428,7.64,Commercial,VRF,24.23,1378.08
45.84,9.0,58.80105717112663,25.03,Commercial,Split AC,20.61,808.86
18.73,5.0,20.64,11.62,Commercial,Split AC,21.48,571.54
36.8,5.0,9.35,9.77,Hospital,Split AC,18.0,1378.31
33.95,8.0,12.09,11.78,Hospital,VRF,21.1,1111.94
63.61,12.0,15.24,18.11,Educational,VRF,18.22,828.72
25.21,1.0,5.0,12.54,Residential,Rooftop Unit,18.0,889.8
24.767177756133883,113.0,27.33,16.34,Commercial,Rooftop Unit,26.57,418.48
11.81,6.0,19.75,0.4778588438309048,Commercial,Split AC,21.11,12966.122623153107
56.41,5.0,25.33,10.53,Commercial,VRF,23.47,742.95
12.45,2.0,19.36,18.43,Hospital,Rooftop Unit,21.2,349.11
175.26,40.0,27.1,0.577737105531271,Hospital,Heat Pump,24.72,10944.768859318761
105.73,24.0,20.91,8.14,Office,VRF,22.48,1959.11
168.96,35.0,19.15,16.83,Office,Heat Pump,20.94,2373.24
15.76,3.0,30.74,6.31,Residential,Central AC,26.14,464.43
21.49,4.0,31.62,13.83,Residential,VRF,25.25,421.91
28.94,1.0,21.89,,Educational,Split AC,21.98,343.14
15.11,2.0,32.62,9.27,Residential,Rooftop Unit,23.93,417.99
318.15,49.0,16.85,9.71,Office,VRF,18.0,5116.83
11.44,6.0,40.51,20.26,Educational,Split AC,26.23,413.87
76.27,11.0,24.8,8.9,Educational,Central AC,24.15,1228.55
152.52,13.0,43.22,12.92,Commercial,Split AC,25.88,6081.03
169.67,15.0,17.01,16.11,Commercial,Heat Pump,18.0,2024.45
85.4,25.0,22.74,11.96,Residential,Heat Pump,22.48,761.99
94.39,28.0,34.16,24.15,Residential,Heat Pump,24.05,1544.53
197.77,17.0,22.41,12.96,Residential,Rooftop Unit,21.95,2640.33
24.89,3.0,41.17,17.49,Office,Heat Pump,22.66,630.1
20.92,5.0,22.51,5.79,Commercial,Rooftop Unit,20.78,547.85
25.04,8.0,21.3,12.87,Educational,Rooftop Unit,22.51,705.63
243.76,43.0,11.77,27.73,Commercial,Rooftop Unit,21.25,4839.0
44.91,16.0,25.01,18.87,Commercial,Central AC,22.69,1367.23
39.11,14.0,37.49,22.87,Commercial,Central AC,27.82,1358.48
52.89,20.0,22.37,15.96,Residential,Central AC,21.99,957.94
28.53,1.0,18.62,7.78,Office,Split AC,20.72,451.33
73.57,13.0,22.27,18.19,Residential, Split AC,22.73,908.4
15.15,3.0,7.08,15.98,Residential,Split AC,19.32,457.42
51.89,9.0,29.91,15.37,Commercial,Split AC,26.88,1242.06
29.33,7.0,19.5,19.26,Office,Split AC,20.28,511.45
26.73,3.0,27.52,17.15,Residential,Heat Pump,25.11,266.89
323.12,49.0,27.13,19.54,Commercial,Rooftop Unit,24.81,7495.68
83.8,14.0,19.5,29.05,Residential,Central AC,20.98,976.12
148.85,18.0,28.07,30.0,Hospital,Central AC,26.06,2494.22
55.51,12.0,28.46,12.59,Commercial,Central AC,27.58,1304.91
22.89,1.0,16.72,16.35,Residential,Central AC,18.53,281.98
22.4,4.0,43.62,11.3,Residential,Central AC,27.53,922.97
171.8,15.0,38.35,13.21,Residential,Heat Pump,22.61,3937.04
21.11,7.0,40.71,29.96,Office,Split AC,26.68,687.24
27.28,3.0,23.04,15.12,Commercial,Split AC,22.17,407.33
21.18,5.0,37.83,9.73,Hospital,Central AC,28.52,1513.89
59.97,16.0,5.0,6.83,Residential,Heat Pump,21.37,1931.91
103.41,39.0,13.36,5.3,Residential,Heat Pump,22.93,2391.96
69.34,10.0,28.7,9.39,Hospital,Heat Pump,27.97,1471.45
60.11,18.0,36.21,14.95,Office,Central AC,25.4,2273.9
25.96,2.0,13.26,10.14,Office,Split AC,20.32,660.97
66.33,5.0,22.57,27.17,Residential,Heat Pump,20.85,411.46
18.33,8.0,21.24,20.88,Commercial,VRF,21.5,416.64
17.04,6.0,18.56,18.67,Office,Split AC,18.8,369.92
83.57,32.0,25.31,6.93,Educational,Central AC,24.38,2015.69
27.38,3.0,21.31,13.43,Hospital,Heat Pump,21.93,490.21
27.67,7.0,21.06,13.71,Residential,VRF,21.55,369.49
55.64,7.0,27.2,13.95,Residential,Central AC,27.42,860.99
36.25,20.0,38.85,12.51,Residential,Heat Pump,25.21,1220.74
79.24,15.0,17.68,13.05, Educational,Heat Pump,20.11,1099.93
59.63,14.0,,15.0,Commercial,Split AC,21.88,1694.69
11.7,7.0,40.35,11.33,Residential,VRF,25.3,359.55
142.42,19.0,20.92,12.0,Commercial,Split AC,23.41,2793.51
18.55,8.0,22.53,24.09,Hospital,VRF,20.77,453.47
16.96,2.0,18.35,15.67,Residential,Split AC,21.68,236.57
56.72,13.0,23.12,15.1,Educational,Rooftop Unit,22.56,1178.58
14.99,8.0,22.32,9.53,Residential,Rooftop Unit,22.69,406.66
193.0,27.0,27.22,13.44,,VRF,26.94,3989.58
-29.75797435672367,3.0,34.26,12.84,Commercial,Split AC,24.18,947.5
192.95,29.0,28.96,11.36,Residential,Split AC,25.18,3638.85
29.62,4.0,26.87,12.84,Educational,Rooftop Unit,23.57,561.01
77.33,17.0,20.36,17.51,Residential,Central AC,20.37,1205.83
154.14806633902836,3.0,14.81,13.96,Residential,Split AC,20.28,48.0907670589729
29.37,7.0,39.78,15.11,Office,Central AC,27.38,1268.7
21.65,8.0,14.84,22.83,Educational,VRF,21.75,430.87
37.34,2.0,41.89,9.82,Hospital,Heat Pump,24.1,11590.011613788598
38.3,8.0,28.63,7.98,Office,Heat Pump,25.75,-79.40234948412322
24.36,3.0,42.96,10.84,Commercial,Central AC,28.26,1177.1
226.17,34.0,20.11,5.42,Residential,Split AC,21.34,3664.94
45.81,19.0,36.02,9.24,Office,Split AC,26.43,2237.75
59.57,17.0,29.4,14.3,Commercial,Split AC,28.81,1613.9
32.28,12.0,5.07,21.63,Educational,Rooftop Unit,18.0,1335.05
26.04,1.0,21.59,12.81,Commercial,VRF,22.52,295.77
26.53,1.0,45.0,9.12,Hospital,Split AC,27.78,2235.9
17.68,2.0,29.59,6.12,RESIDENTIAL,Central AC,27.71,280.8
47.19,5.0,43.87,10.61,Residential,Central AC,29.92,1449.78
143.52,32.0,27.41,18.81,Office,Heat Pump,22.04,2012.47
40.08,8.0,21.39,12.81,Residential,Central AC,21.29,704.88
60.43,19.0,33.19,10.25,Commercial,Heat Pump,23.34,1740.94
273.39891818343864,8.0,17.19,17.04,Residential,VRF,20.5,90.13781594005292
26.92,5.0,38.14,24.86,Residential,Heat Pump,23.82,429.96
15.027892080326787,117.0,14.65,15.74,Office,Split AC,20.76,650.5
231.05151722007452,50.0,15.67,12.35,Residential,Heat Pump,19.67,78.77021594109918
77.44,18.0,21.7,10.85,Residential,Central AC,19.61,1290.11
11.17,3.0,19.87,10.42,Commercial,Central AC,20.25,332.68
10.24,5.0,20.25,10.97,Hospital,Split AC,22.75,403.09
25.84,5.0,16.83,6.96,Office,Split AC,21.52,582.71
21.25,1.0,5.18,21.66,Office,Heat Pump,21.36,418.76
128.25,29.0,25.57,7.5,Office,Split AC,22.83,2562.32
24.39,1.0,36.4,17.52,Office,VRF,25.26,631.05
134.18,11.0,29.63,20.21,Residential,VRF,26.72,1563.73
37.33,18.0,20.37,13.01,Residential,split ac,21.39,946.24
13.85,8.0,21.01,7.8,Residential,Split AC,20.58,426.89
38.38,9.0,17.0,7.72,Office,Split AC,18.0,869.0
13.81,4.0,30.99,13.63,Commercial,Central AC,24.47,430.82
343.84,25.0,29.28,12.0,Residential,Central AC,27.58,5679.72
10.92,7.0,31.15,21.11,Educational,Rooftop Unit,24.87,372.83
43.67,7.0,17.91,18.69,Educational,Rooftop Unit,18.77,671.92
202.39,30.0,39.66,26.025829830592716,Educational,Split AC,26.99,13801.246600894061
15.79,2.0,28.15,24.33,Residential,VRF,24.96,174.74
17.92,5.0,26.5,11.91,Residential,Split AC,25.84,311.18
295.92,34.0,30.79,28.95,Educational,Central AC ,24.54,4889.61
157.38,17.0,30.0,10.53,Commercial,VRF,22.81,3359.2
25.45,2.0,13.19,12.15,Commercial,Split AC,19.81,672.68
95.2,22.0,19.03,11.34,Residential,Rooftop Unit,19.93,1707.21
71.51,16.0,26.41,8.95,Commercial,Heat Pump,25.52,1380.8
30.02,20.0,17.01,24.66,Commercial,Heat Pump,20.8,-58.46707653624081
67.54,20.0,27.91,13.8,Office,Split AC,27.52,1353.58
18.497724127668977,82.0,25.19,11.1,Hospital,Split AC,24.26,1402.22
19.02,1.0,35.21,14.5,Office,Heat Pump,24.65,460.09
21.35,6.0,23.13,11.21,Commercial,VRF,23.25,407.92
62.14,6.0,37.43,16.69,Residential,Central AC,25.31,1475.51
23.56,3.0,23.36,14.93,Office,VRF,22.89,329.2
15.26,7.0,22.91,26.9,Educational,Split AC,24.74,313.92
26.07,8.0,21.19,22.22,Hospital,Rooftop Unit,24.7,941.73
57.34,20.0,35.94,14.98,Commercial,Central AC,27.22,2338.45
56.43,19.0,20.69,14.23,Residential,Central AC,21.95,1119.07
12.02,7.0,26.56,16.58,Commercial,Heat Pump,24.91,249.78
22.01,8.0,37.23,11.2,Educational,Central AC,27.87,943.95
13.72,3.0,25.36,10.36,Office,Split AC,22.77,313.87
49.18,20.0,17.47,30.0,Residential,Central AC,18.0,962.01
39.84,14.0,19.12,11.72,Residential,Heat Pump,19.56,623.56
13.4,4.0,38.95,15.88,Commercial,Rooftop Unit,26.84,691.47
162.33,13.0,22.4,13.71,Residential,Split AC,22.46,1923.82
20.09,2.0,33.41,5.74,Educational,Split AC,26.48,580.01
11.67,2.0,25.5,11.62,Office,Split AC,22.82,247.58
27.8,1.0,12.5,11.21,Commercial,Split AC,20.19,743.7
157.07,31.0,20.68,24.97,Residential,Rooftop Unit,22.11,1940.82
48.16,11.0,16.58,14.07,Residential,VRF,18.24,722.34
196.68,34.0,7.79,17.08,Residential,Split AC,18.72,4431.38
55.08,20.0,15.46,11.35,Commercial,VRF,18.0,1783.38
20.42338365536801,88.0,34.92,30.0,Residential,Central AC,29.68,812.64
11.75,8.0,22.18,12.94,Hospital,Central AC,21.4,643.9
10.137188258510568,112.0,28.92,4.07,Residential,Rooftop Unit,29.07,487.82
17.65,8.0,23.98,13.5,Residential,Central AC,23.29,426.04
15.76,3.0,30.74,6.31,Residential,Central AC,26.14,464.43
317.7506052946137,8.0,39.81,13.73,Office,Rooftop Unit,28.03,79.42159066724193
10.88,2.0,20.8,11.7,Office ,Central AC,22.79,214.19
147.8,22.0,22.84,10.46,Educational,Heat Pump,20.43,1814.93
168.1,31.0,10.36,19.9,Commercial,Central AC,18.0,6022.28
18.31,6.0,19.01,13.69,Educational,Rooftop Unit,18.81,549.51
52.93,19.0,21.02,12.09,Commercial,VRF,22.63,1399.99
13.49,3.0,15.19,27.06,Educational ,Split AC,18.0,229.17
15.69,5.0,13.3,17.55,Educational,VRF,21.78,364.97
79.89,9.0,26.37,20.5,Educational,VRF,24.01,880.6
26.44,5.0,28.06,8.55,Office,Split AC,24.59,541.84
138.4,40.0,17.91,21.02,Commercial,Central AC,21.0,3425.97
27.32,7.0,27.9,22.2,Residential,VRF,24.11,342.04
24.73,2.0,27.1,14.53,Residential,Split AC,24.72,-149.58415047736457
248.85840930312304,21.0,31.49,3.42,Commercial,Split AC,25.16,86.69307109370133
29.34,8.0,21.7,7.53,Residential,Split AC,21.19,601.53
67.38,7.0,13.61,8.85,Educational,Central AC,20.37,1585.26
59.44,8.0,34.77,11.35,Commercial,Split AC,25.48,2556.51
66.22,12.0,13.83,6.58,Educational,Central AC,19.93,1956.9
97.5,23.0,9.18,24.5,Residential,VRF,21.84,1580.8
156.75,33.0,33.69,18.2,Hospital,Split AC,24.58,6955.79
39.29,8.0,11.82,8.23,Office,Central AC,21.01,1301.92
63.01,13.0,26.77,20.96,Residential,Split AC,27.7,871.45
54.64,16.0,22.34,10.63,Office,Central AC,72.49416698007971,1149.46
20.63,4.0,25.72,18.17,Residential,Rooftop Unit,25.25,354.64
13.91,5.0,35.29,19.9,Educational,Rooftop Unit,26.13,554.43
196.0,15.0,25.89,15.42,Residential,Rooftop Unit,25.08,2837.45
23.85,1.0,26.74,10.07,Commercial,Split AC,24.54,449.24
40.7,5.0,37.13,12.73,Commercial,Central AC,27.72,1527.61
21.84,6.0,18.18,24.53,HOSPITAL,Split AC,19.47,456.9
27.83,2.0,22.08,2.97,Office,Split AC,25.85,435.09
25.03,2.0,17.39,18.84,Commercial,Rooftop Unit,,500.26
28.0,6.0,35.18,16.38,Residential,Split AC,24.48,633.92
108.42,35.0,21.45,7.3,Office,Split AC,18.9,2765.48
28.86,7.0,38.99,21.24,Commercial,Heat Pump,24.73,726.05
19.83,2.0,29.51,4.7,Commercial,Split AC,27.75,614.52
95.29,40.0,26.02,25.222224986293966,Educational,VRF,22.23,13472.331944501158
195.94,34.0,27.81,7.2,Residential,Central AC,25.56,4408.53
21.049028029593973,112.0,10.64,14.76,Residential,Split AC,20.71,982.81
23.07,2.0,16.87,12.74,Commercial,VRF,18.39,348.32
16.06,7.0,37.31,16.79,Residential,Split AC,24.06,480.04
93.81,33.0,10.09,16.49,Educational,Split AC,18.75,3248.45
22.02,8.0,30.63,7.91,Educational,Central AC,24.17,741.03
14.43,7.0,24.07,13.6,Residential,Heat Pump,21.01,225.32
56.84,9.0,25.77,14.23,Office,Heat Pump,24.31,692.57
75.28,10.0,23.99,10.94,commercial,Rooftop Unit,23.72,1765.01
167.03,19.0,24.17,23.28,Residential,Heat Pump,24.21,
-27.270047211095775,20.0,27.05,13.61,Office,Central AC,24.29,1545.89
25.39,5.0,21.86,-3.438295450338519,Office,Central AC,22.57,601.82
17.83,5.0,16.64,3.76,Commercial,VRF,19.22,448.05
17.986789690351117,82.0,14.54,26.68,Educational,VRF,22.9,401.48
68.79,11.0,29.35,19.88,Office,Central AC,27.1,1377.75
294.76,53.0,21.37,19.5,Commercial,VRF,21.94,3988.47
123.32,16.0,38.48,19.5,Commercial,Heat Pump,24.39,3300.31
62.94,9.0,21.69,17.1,Educational,Central AC,21.23,931.43
13.18,3.0,37.08,6.38,Office,VRF,24.78,-140.594963811885
34.64,5.0,44.12,18.46,Office,Rooftop Unit,28.26,1475.89
12.37,4.0,17.26,16.77,Educational,Central AC,18.93,-69.42958828184763
45.97,5.0,20.97,10.88,Hospital,Central AC,23.2,1072.72
11.37,1.0,25.87,30.0,Residential,Central AC,27.45,12817.535697260362
20.56,4.0,30.68,21.63,Residential,Rooftop Unit,26.42,495.56
28.3,4.0,24.5,26.14,Residential,Heat Pump,25.87,287.0
279.88686294285196,13.0,22.94,25.73,Commercial,Split AC,21.63,137.02285501590165
27.69,2.0,7.23,13.12,Hospital,Rooftop Unit,18.0,1441.24
79.02,9.0,-54.39614139442715,9.78,Educational,Rooftop Unit,20.27,1503.37
328.7315635978597,8.0,31.52,7.58,Office,Rooftop Unit,24.72,164.57436040136355
42.39,13.0,21.69,12.74,Residential,Central AC,20.53,668.59
196.37,14.0,13.35,6.19,Office,Rooftop Unit,19.19,6453.16
17.56,8.0,22.37,11.62,,Split AC,21.75,337.27
29.24,4.0,16.68,12.76,Residential,VRF,18.39,342.25
29.33,3.0,25.07,14.39,Commercial,Central AC,25.37,563.16
44.02,20.0,11.19,23.18,Commercial,Split AC,18.0,1540.06
31.97,15.0,5.55,18.1,Commercial,,19.98,1569.7
20.26,4.0,30.41,19.59,Commercial,Central AC,27.8,453.75
14.99,7.0,30.78,17.31,Residential,Heat Pump,24.04,255.43
53.94,6.0,32.55,16.83,Residential,Split AC,24.63,963.89
194.94,29.0,27.07,22.92,Hospital,VRF,26.84,3487.18
19.77,8.0,43.38,15.34,Office,VRF,22.19,944.37
48.0,12.0,27.83,7.93,Commercial,Rooftop Unit,25.0,1689.21
18.2,4.0,19.87,11.85,Residential,VRF,22.01,234.42
22.65,1.0,58.7534717719085,19.81,Hospital,Rooftop Unit,25.16,440.75
10.680378768246376,7.0,30.75,21.25,Hospital,Heat Pump,21.12,9151.023249433443
14.93,7.0,17.63,6.83,Educational,Split AC,23.44,423.38
31.1,10.0,6.38,6.63,Commercial,VRF,18.69,1263.11
11.6,2.0,22.22,14.44,Hospital,Rooftop Unit,19.89,369.79
60.26,7.0,16.55,12.06,Educational,Split AC,21.05,1330.07
74.13,15.0,28.18,17.61,Residential,VRF,26.03,1052.13
113.0,37.0,22.06,6.35,Commercial,Central AC,21.48,3583.59
69.19,16.0,33.6,26.84,Educational,Heat Pump,24.08,994.62
150.42,39.0,27.53,16.64,Office,Heat Pump,24.39,2321.34
22.61,4.0,30.95,12.49,Educational,,24.67,708.97
74.35,16.0,31.47,19.9,Residential,Split AC,25.36,1506.78
25.88,4.0,21.81,9.97,Residential,VRF,22.63,308.43
72.08,11.0,25.97,21.23,Residential,Split AC,23.79,821.28
49.1,19.0,16.76,16.22,Office,Central AC,19.01,1326.18
13.867848907031284,85.0,8.98,11.61,Residential,Rooftop Unit,18.0,987.85
73.81,9.0,14.29,10.71,Residential,Heat Pump,21.1,1156.5
25.82,4.0,10.46,16.8,Commercial,Split AC,20.89,823.3
84.16,20.0,25.49,,Hospital,Rooftop Unit,27.86,2813.89
43.73,17.0,17.95,7.14,Hospital,Central AC,18.97,1544.21
22.68,8.0,25.07,18.7,Residential,Split AC,23.29,450.48
25.7,7.0,13.7,-8.346905704162358,Commercial,Heat Pump,22.22,562.53
38.63,9.0,42.87,15.18,Residential,Central AC,28.31,1460.67
20.18,5.0,23.96,14.93,Commercial,Heat Pump,20.68,427.43
41.35,18.0,23.95,11.58,Educational,VRF,22.94,951.09
61.86,14.0,32.0,0.37958875154219685,Commercial,Heat Pump,22.3,11620.859074730895
62.51,18.0,22.57,20.66,Office,Split AC,21.23,1218.36
68.42,19.0,18.43,23.86,Educational,Central AC,19.67,1554.78
197.0,15.0,21.24,14.68,Hospital,Split AC,21.31,3959.45
65.24,10.0,19.38,8.26,Educational,Rooftop Unit,21.24,1308.19
230.74,28.0,19.27,12.88,Educational,Heat Pump,18.06,2190.85
18.41,2.0,9.94,9.3,Residential,Split AC,19.82,463.1
45.63,19.0,38.79,16.82,Office,Split AC,25.72,1997.49
68.47,18.0,23.22,17.84,educational,Split AC,25.31,1341.18
23.09,2.0,9.31,15.71,Residential,Central AC,71.83541697215689,413.9
169.42,15.0,43.01,9.77,Office,Central AC,28.03,8621.64
136.4,16.0,13.99,16.08,Office,Rooftop Unit,20.22,3976.33
41.56,20.0,37.17,10.97,Residential,Split AC,27.34,1686.07
85.79,-2.0,23.65,7.21,Hospital,Split AC,20.58,2898.81
148.35,39.0,20.98,14.93,Office,VRF,20.85,2256.13
83.87,13.0,22.24,5.58,Commercial,Heat Pump,23.62,1230.45
16.25,2.0,24.18,10.51,Educational,Central AC,21.82,315.99
14.06,1.0,21.8,20.83,Residential,CENTRAL AC,22.1,119.77
83.03,36.0,15.54,7.25,Commercial,Rooftop Unit,18.0,3837.35
54.41,12.0,18.58,8.92,Commercial,Central AC,20.09,1071.95
73.88,12.0,22.93,6.14,COMMERCIAL,Central AC,20.09,1761.03
157.09,33.0,19.69,30.0,Hospital,Central AC,21.67,3821.51
81.14,23.0,75.137055098198,26.26,Residential,Split AC,30.0,2402.35
78.08,12.0,8.73,6.83,Commercial,Split AC,18.12,3162.19
12.21,4.0,33.87,11.49,Educational,Rooftop Unit,27.28,411.99
31.9,19.0,36.6,17.26,Office,Split AC,26.12,1482.28
11.27,8.0,27.19,15.99,Office,Split AC,24.26,401.98
74.73,15.0,33.07,16.68,Office,,25.44,2282.81
84.52,36.0,31.55,15.82,Commercial,Heat Pump,24.61,2675.46
27.58,4.0,39.43,18.53,Office,Split AC,26.61,806.64
127.03,17.0,22.33,13.49,Residential,Heat Pump,22.34,1130.03
115.11,26.0,12.97,11.45,Educational,Split AC,22.43,3223.37
69.35,8.0,8.91,14.02,Residential,Split AC,18.24,1992.61
12.25,6.0,12.0,10.46,Residential,Split AC,20.54,462.76
126.84,15.0,34.71,9.4,Office,Heat Pump,20.25,3457.84
85.57,38.0,39.66,15.01,Office,Heat Pump,24.62,3301.3
23.929688772865134,12.0,28.28,13.95,Residential,Heat Pump,25.49,12540.82390846954
160.44,10.0,20.62,28.66,Educational,Split AC,20.48,1421.06
55.09,20.0,19.95,14.87,Office,Split AC,,1332.62
149.25,25.0,14.03,12.29,Residential,Rooftop Unit,20.4,3735.04
163.39,13.0,17.43,13.16,Residential,CENTRAL AC,18.9,2204.16
44.49,12.0,29.78,11.74,Residential,Split AC,27.28,1038.61
22.29,1.0,42.17,16.97,Residential,Central AC,28.85,681.68
29.0,7.0,36.87,7.5,Residential,Central AC,25.68,1130.81
20.38,5.0,19.86,7.88,Residential,Central AC,20.45,422.94
113.72,39.0,30.76,8.59,Residential,Heat Pump,20.68,2363.42
27.64,5.0,,30.0,Residential,VRF,21.12,251.43
274.43,37.0,12.96,20.21,Office,Heat Pump,23.76,4697.54
34.58,15.0,23.01,17.0,Residential,Heat Pump,,430.89
59.22,20.0,25.36,7.56,Hospital,Split AC,26.0,2284.12
138.55,18.0,19.0,16.27,Commercial,Split AC,20.62,2414.83
39.62,19.0,21.89,0.2657292776004928,Office,Heat Pump,21.8,8937.929770368022
153.1,16.0,14.6,15.42,Educational,Central AC,21.24,3332.07
167.9,21.0,30.45,6.41,Hospital,Split AC,25.35,7028.36
64.57,11.0,18.22,19.57,Educational,VRF,20.62,815.04
18.97,6.0,29.13,7.32,Office,Central AC,26.04,613.6
66.1,17.0,16.59,7.76,Residential,Split AC,18.25,1386.58
19.26,5.0,12.93,13.57,Hospital,Heat Pump,21.98,602.01
14.94,6.0,25.94,14.41,Residential,Central AC,24.61,294.17
47.22,14.0,27.52,4.46,Commercial,VRF,25.94,1323.54
62.69,8.0,25.76,14.64,Commercial,VRF,23.98,927.29
19.1,-7.0,26.65,28.65,Residential,Rooftop Unit,24.61,223.6
14.561343851911198,97.0,13.97,9.17,Hospital,Rooftop Unit,20.02,2181.7
177.9,34.0,40.91,19.9,Commercial,Split AC,26.32,7439.55
62.12,,23.01,10.72,Office,Split AC,20.37,1216.31
24.46,4.0,27.35,11.37,Hospital,Central AC,24.47,662.46
70.99,16.0,10.43,9.42,Hospital,Split AC,19.3,3867.69
32.76,8.0,31.81,5.44,Office,Split AC,23.08,1277.31
65.98,5.0,28.26,0.5901939938461884,Hospital,VRF,26.35,11506.989406934434
37.7,8.0,29.7,9.89,Office,VRF,70.0207610075142,753.06
56.98,16.0,22.76,10.11,Hospital,Rooftop Unit,22.12,2072.1
18.06,8.0,23.99,17.15,Residential,VRF,22.03,259.77
192.79,34.0,44.79,8.53,Residential,Split AC,27.37,7834.18
14.92,8.0,28.46,15.44,Educational,Heat Pump,27.58,366.51
